,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_dest_name,gtfs_stop_name,osm_stop_id,gtfs_agency_name,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_osm:ref:FR:STIF,osm_destination,osm_name
9753,StopPoint:59:5122178,100100192:192,26805,ROBINSON RER,CIMETIERE DE SCEAUX,StopPoint:Node:447902857,RATP,100100192:192,26805,Robinson RER,Cimetière de Sceaux
9754,StopPoint:59:5122179,100100192:192,12270,MARCHE INTERNATIONAL DE RUNGIS,MAIRIE DE SCEAUX,StopPoint:Node:447900843,RATP,100100192:192,12270,Marché International de Rungis,Mairie de Sceaux
9755,StopPoint:59:5122180,100100192:192,35811,ROBINSON RER,MAIRIE DE SCEAUX,StopPoint:Node:447900840,RATP,100100192:192,35811,Robinson RER,Mairie de Sceaux
9756,StopPoint:59:5122182,100100192:192,22333,ROBINSON RER,FONTENAY - HOUDAN,StopPoint:Node:447900838,RATP,100100192:192,22333,Robinson RER,Fontenay-Houdan
9758,StopPoint:59:6075110,100100192:192,25178,MARCHE INTERNATIONAL DE RUNGIS,CENTRE CULTUREL - ANDRE MALRAUX,StopPoint:Node:1356292176,RATP,100100192:192,25178,Marché International de Rungis,Centre Culturel André Malraux
9759,StopPoint:59:7153151,100100192:192,39783,ROBINSON RER,LE COR DE CHASSE - LA BELLE EPINE,StopPoint:Node:5406873967,RATP,100100192:192,39783,Robinson RER,Le Cor de Chasse - Belle-Épine
9760,StopPoint:59:7275188,100100192:192,9388,ROBINSON RER,BOURG-LA-REINE RER,StopPoint:Node:1639320779,RATP,100100192:192,9388,Robinson RER,Bourg-la-Reine RER
9771,StopPoint:59:4473642,100100194:194,35814,PORTE D'ORLEANS,CHATILLON-MONTROUGE,StopPoint:Node:5339115896,RATP,100100194:194,35814,Porte d'Orléans,Châtillon-Montrouge
9772,StopPoint:59:4473642,100100194:194,35814,PORTE D'ORLEANS,CHATILLON-MONTROUGE,StopPoint:Node:5339115896,RATP,100100194:194,35814,Porte d'Orléans,Châtillon-Montrouge
9775,StopPoint:59:5067470,100100194:194,12100,PORTE D'ORLEANS,CARREFOUR DES MOUILLEBOEUFS,StopPoint:Node:2432677637,RATP,100100194:194,12100,Porte d'Orléans,Carrefour des Mouilleboeufs
9776,StopPoint:59:5067470,100100194:194,12100,PORTE D'ORLEANS,CARREFOUR DES MOUILLEBOEUFS,StopPoint:Node:2432677637,RATP,100100194:194,12100,Porte d'Orléans,Carrefour des Mouilleboeufs
9781,StopPoint:59:5121404,100100194:194,28642,PORTE D'ORLEANS,JEAN MOULIN,StopPoint:Node:2834837736,RATP,100100194:194,28642,Porte d'Orléans,Jean Moulin
9782,StopPoint:59:5121404,100100194:194,28642,PORTE D'ORLEANS,JEAN MOULIN,StopPoint:Node:2834837736,RATP,100100194:194,28642,Porte d'Orléans,Jean Moulin
9800,StopPoint:59:5121410,100100194:194,35815,SOPHIE BARAT,CHATILLON-MONTROUGE,StopPoint:Node:2679137937,RATP,100100194:194,35815,Sophie Barat,Châtillon–Montrouge
9801,StopPoint:59:5121958,100100194:194,420455,SOPHIE BARAT,FACULTE DE PHARMACIE,StopPoint:Node:1867443758,RATP,100100194:194,420455,Sophie Barat,Faculté de Pharmacie
9805,StopPoint:59:5121960,100100194:194,8183,SOPHIE BARAT,PRESIDENT ALLENDE,StopPoint:Node:1867481852,RATP,100100194:194,8183,Sophie Barat,Président Allende
9809,StopPoint:59:5121970,100100194:194,40436,SOPHIE BARAT,PROFESSEUR EINSTEIN,StopPoint:Node:1922107292,RATP,100100194:194,40436,Sophie Barat,Professeur Einstein
9814,StopPoint:59:5122016,100100194:194,42051,PORTE D'ORLEANS,PORTE D'ORLEANS,StopPoint:Node:2501585154,RATP,100100194:194,42051,Porte d'Orléans,Porte d'Orléans
9815,StopPoint:59:5122016,100100194:194,42051,PORTE D'ORLEANS,PORTE D'ORLEANS,StopPoint:Node:2501585154,RATP,100100194:194,42051,Porte d'Orléans,Porte d'Orléans
9821,StopPoint:59:5122040,100100194:194,15120,SOPHIE BARAT,LE PLATEAU,StopPoint:Node:3104457720,RATP,100100194:194,15120,Sophie Barat,Le Plateau
9824,StopPoint:59:5122076,100100194:194,15121,PORTE D'ORLEANS,LE PLATEAU,StopPoint:Node:3104457719,RATP,100100194:194,15121,Porte d'Orléans,Le Plateau
9825,StopPoint:59:5122076,100100194:194,15121,PORTE D'ORLEANS,LE PLATEAU,StopPoint:Node:3104457719,RATP,100100194:194,15121,Porte d'Orléans,Le Plateau
9826,StopPoint:59:5122082,100100194:194,24645,PORTE D'ORLEANS,PORTE D'ORLEANS - ERNEST REYER,StopPoint:Node:2042461956,RATP,100100194:194,24645,Porte d'Orléans,Porte d'Orléans–Ernest Reyer
9827,StopPoint:59:5122082,100100194:194,24645,PORTE D'ORLEANS,PORTE D'ORLEANS - ERNEST REYER,StopPoint:Node:2042461956,RATP,100100194:194,24645,Porte d'Orléans,Porte d'Orléans–Ernest Reyer
9828,StopPoint:59:5122082,100100194:194,24645,PORTE D'ORLEANS,PORTE D'ORLEANS - ERNEST REYER,StopPoint:Node:2042461956,RATP,100100194:194,24645,Porte d'Orléans,Porte d'Orléans–Ernest Reyer
9829,StopPoint:59:5122082,100100194:194,24645,PORTE D'ORLEANS,PORTE D'ORLEANS - ERNEST REYER,StopPoint:Node:2042461956,RATP,100100194:194,24645,Porte d'Orléans,Porte d'Orléans–Ernest Reyer
9835,StopPoint:59:5122171,100100194:194,27745,SOPHIE BARAT,EDMOND ABOUT,StopPoint:Node:2432684783,RATP,100100194:194,27745,Sophie Barat,Edmond About
9841,StopPoint:59:5221752,100100194:194,24193,SOPHIE BARAT,JEAN MERMOZ,StopPoint:Node:5339120430,RATP,100100194:194,24193,Sophie Barat,Jean Mermoz
9844,StopPoint:59:5221753,100100194:194,24189,PORTE D'ORLEANS,JEAN MERMOZ,StopPoint:Node:5339120429,RATP,100100194:194,24189,Porte d'Orléans,Jean Mermoz
9845,StopPoint:59:5221753,100100194:194,24189,PORTE D'ORLEANS,JEAN MERMOZ,StopPoint:Node:5339120429,RATP,100100194:194,24189,Porte d'Orléans,Jean Mermoz
9851,StopPoint:59:5221754,100100194:194,24191,SOPHIE BARAT,STADE DE CHATILLON,StopPoint:Node:5339120428,RATP,100100194:194,24191,Sophie Barat,Stade
9857,StopPoint:59:5221762,100100194:194,15119,SOPHIE BARAT,PIERRELAIS,StopPoint:Node:2336876362,RATP,100100194:194,15119,Sophie Barat,Pierrelais
9860,StopPoint:59:5221763,100100194:194,27741,PORTE D'ORLEANS,PIERRELAIS,StopPoint:Node:2336876366,RATP,100100194:194,27741,Porte d'Orléans,Pierrelais
9861,StopPoint:59:5221763,100100194:194,27741,PORTE D'ORLEANS,PIERRELAIS,StopPoint:Node:2336876366,RATP,100100194:194,27741,Porte d'Orléans,Pierrelais
9867,StopPoint:59:5315272,100100194:194,24198,SOPHIE BARAT,MARCELIN BERTHELOT,StopPoint:Node:5339120432,RATP,100100194:194,24198,Sophie Barat,Marcelin Berthelot
9870,StopPoint:59:5370702,100100194:194,36162,PORTE D'ORLEANS,MAIRIE DE FONTENAY-AUX-ROSES,StopPoint:Node:5339593497,RATP,100100194:194,36162,Porte d'Orléans,Mairie de Fontenay-aux-Roses
9871,StopPoint:59:5370702,100100194:194,36162,PORTE D'ORLEANS,MAIRIE DE FONTENAY-AUX-ROSES,StopPoint:Node:5339593497,RATP,100100194:194,36162,Porte d'Orléans,Mairie de Fontenay-aux-Roses
9874,StopPoint:59:5370703,100100194:194,37023,PORTE D'ORLEANS,ANDRE SALEL,StopPoint:Node:3104457721,RATP,100100194:194,37023,Porte d'Orléans,André Salel
9875,StopPoint:59:5370703,100100194:194,37023,PORTE D'ORLEANS,ANDRE SALEL,StopPoint:Node:3104457721,RATP,100100194:194,37023,Porte d'Orléans,André Salel
9878,StopPoint:59:5370708,100100194:194,40405,PORTE D'ORLEANS,FELIX FAURE,StopPoint:Node:3586530845,RATP,100100194:194,40405,Porte d'Orléans,Félix Faure
9879,StopPoint:59:5370708,100100194:194,40405,PORTE D'ORLEANS,FELIX FAURE,StopPoint:Node:3586530845,RATP,100100194:194,40405,Porte d'Orléans,Félix Faure
9882,StopPoint:59:5370709,100100194:194,24185,PORTE D'ORLEANS,STADE DE CHATILLON,StopPoint:Node:5339120427,RATP,100100194:194,24185,Porte d'Orléans,Stade
9883,StopPoint:59:5370709,100100194:194,24185,PORTE D'ORLEANS,STADE DE CHATILLON,StopPoint:Node:5339120427,RATP,100100194:194,24185,Porte d'Orléans,Stade
9886,StopPoint:59:5370711,100100194:194,24201,PORTE D'ORLEANS,MARCELIN BERTHELOT,StopPoint:Node:5339120431,RATP,100100194:194,24201,Porte d'Orléans,Marcelin Berthelot
9887,StopPoint:59:5370711,100100194:194,24201,PORTE D'ORLEANS,MARCELIN BERTHELOT,StopPoint:Node:5339120431,RATP,100100194:194,24201,Porte d'Orléans,Marcelin Berthelot
9888,StopPoint:59:5370713,100100194:194,39832,PORTE D'ORLEANS,ETIENNE DOLET,StopPoint:Node:2441825956,RATP,100100194:194,39832,Porte d'Orléans,Étienne Dolet
9889,StopPoint:59:5370713,100100194:194,39832,PORTE D'ORLEANS,ETIENNE DOLET,StopPoint:Node:2441825956,RATP,100100194:194,39832,Porte d'Orléans,Étienne Dolet
9890,StopPoint:59:5370714,100100194:194,8189,PORTE D'ORLEANS,AUGUSTIN DUMONT,StopPoint:Node:2547437276,RATP,100100194:194,8189,Porte d'Orléans,Augustin Dumont
9891,StopPoint:59:5370714,100100194:194,8189,PORTE D'ORLEANS,AUGUSTIN DUMONT,StopPoint:Node:2547437276,RATP,100100194:194,8189,Porte d'Orléans,Augustin Dumont
9892,StopPoint:59:5370715,100100194:194,28645,PORTE D'ORLEANS,12 FEVRIER 1934,StopPoint:Node:2524701190,RATP,100100194:194,28645,Porte d'Orléans,12 Février 1934
9893,StopPoint:59:5370715,100100194:194,28645,PORTE D'ORLEANS,12 FEVRIER 1934,StopPoint:Node:2524701190,RATP,100100194:194,28645,Porte d'Orléans,12 Février 1934
9894,StopPoint:59:5370716,100100194:194,24652,PORTE D'ORLEANS,PIERRE BROSSOLETTE - GABRIEL PERI,StopPoint:Node:5322379308,RATP,100100194:194,24652,Porte d'Orléans,Pierre Brossolette – Gabriel Péri
9895,StopPoint:59:5370716,100100194:194,24652,PORTE D'ORLEANS,PIERRE BROSSOLETTE - GABRIEL PERI,StopPoint:Node:5322379308,RATP,100100194:194,24652,Porte d'Orléans,Pierre Brossolette – Gabriel Péri
9896,StopPoint:59:5370717,100100194:194,37024,PORTE D'ORLEANS,DEPINOY,StopPoint:Node:3603403785,RATP,100100194:194,37024,Porte d'Orléans,Dépinoy
9897,StopPoint:59:5370717,100100194:194,37024,PORTE D'ORLEANS,DEPINOY,StopPoint:Node:3603403785,RATP,100100194:194,37024,Porte d'Orléans,Dépinoy
9900,StopPoint:59:5976700,100100194:194,23218,PORTE D'ORLEANS,D'ESTIENNE D'ORVES - DIVISION LECLERC,StopPoint:Node:1620868465,RATP,100100194:194,23218,Porte d'Orléans,D'Estienne d'Orves–Division Leclerc
9901,StopPoint:59:5976700,100100194:194,23218,PORTE D'ORLEANS,D'ESTIENNE D'ORVES - DIVISION LECLERC,StopPoint:Node:1620868465,RATP,100100194:194,23218,Porte d'Orléans,D'Estienne d'Orves–Division Leclerc
9907,StopPoint:59:5976701,100100194:194,23219,SOPHIE BARAT,D'ESTIENNE D'ORVES - DIVISION LECLERC,StopPoint:Node:1428936678,RATP,100100194:194,23219,Sophie Barat,D'Estienne d'Orves–Division Leclerc
9908,StopPoint:59:5067453,100100195:195,8190,ROBINSON RER,MOULIN DE LA TOUR,StopPoint:Node:5402931050,RATP,100100195:195,8190,Robinson RER,Moulin de la Tour
9911,StopPoint:59:5067454,100100195:195,8191,PIERRE SEMARD - CHATILLON-MONTROUGE,MOULIN DE LA TOUR,StopPoint:Node:5402931531,RATP,100100195:195,8191,Châtillon - Montrouge,Moulin de la Tour
9913,StopPoint:59:5976689,100100195:195,28607,ROBINSON RER,PIERRE SEMARD,StopPoint:Node:2787334582,RATP,100100195:195,28607,Robinson RER,Pierre Semard
9915,StopPoint:59:5976692,100100195:195,424829,ROBINSON RER,PERROTIN,StopPoint:Node:2590138485,RATP,100100195:195,424829,Robinson RER,Perrotin
9916,StopPoint:59:5976693,100100195:195,424828,PIERRE SEMARD - CHATILLON-MONTROUGE,PERROTIN,StopPoint:Node:2590138493,RATP,100100195:195,424828,Châtillon - Montrouge,Perrotin
9917,StopPoint:59:5976695,100100195:195,23153,PIERRE SEMARD - CHATILLON-MONTROUGE,LIBERTE,StopPoint:Node:1428936696,RATP,100100195:195,23153,Châtillon - Montrouge,Liberté
9919,StopPoint:59:5976697,100100195:195,29824,ROBINSON RER,PIERRELAIS - BLANCHARD,StopPoint:Node:1620868471,RATP,100100195:195,29824,Robinson RER,Pierrelais–Blanchard
9921,StopPoint:59:5976698,100100195:195,29825,ROBINSON RER,PIERRELAIS - FONTENAY,StopPoint:Node:1620868473,RATP,100100195:195,29825,Robinson RER,Pierrelais–Fontenay
9922,StopPoint:59:5976699,100100195:195,417840,PIERRE SEMARD - CHATILLON-MONTROUGE,PIERRELAIS - FONTENAY,StopPoint:Node:1428936718,RATP,100100195:195,417840,Châtillon - Montrouge,Pierrelais–Fontenay
9923,StopPoint:59:5976756,100100195:195,29833,PIERRE SEMARD - CHATILLON-MONTROUGE,PIERRELAIS - BLANCHARD,StopPoint:Node:3603877129,RATP,100100195:195,29833,Châtillon - Montrouge,Pierrelais–Blanchard
9925,StopPoint:59:7161640,100100195:195,29828,ROBINSON RER,CHARTRES - BLANCHARD,StopPoint:Node:1620868464,RATP,100100195:195,29828,Robinson RER,Chartres–Blanchard
9927,StopPoint:59:7170663,100100195:195,8036,ROBINSON RER,LIBERTE,StopPoint:Node:1620868469,RATP,100100195:195,8036,Robinson RER,Liberté
9930,StopPoint:59:3764127,100100196:196,12237,MASSY-PALAISEAU RER,LES ANTES,StopPoint:Node:769817974,RATP,100100196:196,12237,Massy–Palaiseau RER,Les Antes
9932,StopPoint:59:3730335,100100197:197,26975,MASSY - OPERA-THEATRE,CROIX D'ARCUEIL,StopPoint:Node:979068043,RATP,100100197:197,26975,Massy - Opéra - Théâtre,Croix d'Arcueil
9933,StopPoint:59:3730336,100100197:197,28525,MASSY - OPERA-THEATRE,GRANGE ORY,StopPoint:Node:979068042,RATP,100100197:197,28525,Massy - Opéra - Théâtre,Grange Ory
9934,StopPoint:59:3763976,100100197:197,36328,MASSY - OPERA-THEATRE,GABRIEL PERI,StopPoint:Node:554936397,RATP,100100197:197,36328,Massy - Opéra - Théâtre,Gabriel Péri
9935,StopPoint:59:3763977,100100197:197,37800,PORTE D'ORLEANS-METRO,GABRIEL PERI,StopPoint:Node:554915792,RATP,100100197:197,37800,Porte d'Orléans,Gabriel Péri
9936,StopPoint:59:3763978,100100197:197,26867,MASSY - OPERA-THEATRE,LEON GAMBETTA,StopPoint:Node:979068085,RATP,100100197:197,26867,Massy - Opéra - Théâtre,Léon Gambetta
9937,StopPoint:59:3763979,100100197:197,40791,PORTE D'ORLEANS-METRO,LEON GAMBETTA,StopPoint:Node:979068156,RATP,100100197:197,40791,Porte d'Orléans,Léon Gambetta
9938,StopPoint:59:3763984,100100197:197,28524,MASSY - OPERA-THEATRE,CARNOT - ARISTIDE BRIAND,StopPoint:Node:2889080192,RATP,100100197:197,28524,Massy - Opéra - Théâtre,Carnot – Aristide Briand
9939,StopPoint:59:3763985,100100197:197,22895,MASSY - OPERA-THEATRE,MARCEL BONNET,StopPoint:Node:1975742196,RATP,100100197:197,22895,Massy - Opéra - Théâtre,Marcel Bonnet
9940,StopPoint:59:3763986,100100197:197,22896,MASSY - OPERA-THEATRE,PONT ROYAL - RER,StopPoint:Node:1975742199,RATP,100100197:197,22896,Massy - Opéra - Théâtre,Pont Royal - RER
9941,StopPoint:59:3763987,100100197:197,28526,MASSY - OPERA-THEATRE,CITE JARDINS,StopPoint:Node:3585584293,RATP,100100197:197,28526,Massy - Opéra - Théâtre,Cité Jardins
9942,StopPoint:59:3763999,100100197:197,22884,MASSY - OPERA-THEATRE,GENERAL DE GAULLE - CROIX DE BERNY,StopPoint:Node:930347100,RATP,100100197:197,22884,Massy - Opéra - Théâtre,Général de Gaulle - Croix de Berny
9943,StopPoint:59:3764006,100100197:197,29045,MASSY - OPERA-THEATRE,PONT D'ANTONY,StopPoint:Node:1606161289,RATP,100100197:197,29045,Massy - Opéra - Théâtre,Pont d'Antony
9944,StopPoint:59:3764007,100100197:197,8207,PORTE D'ORLEANS-METRO,PONT D'ANTONY,StopPoint:Node:1606161294,RATP,100100197:197,8207,Porte d'Orléans,Pont d'Antony
9946,StopPoint:59:3764008,100100197:197,39613,MASSY - OPERA-THEATRE,BLANCHE DE CASTILLE,StopPoint:Node:1606161307,RATP,100100197:197,39613,Massy - Opéra - Théâtre,Blanche de Castille
9947,StopPoint:59:3764009,100100197:197,39611,PORTE D'ORLEANS-METRO,BLANCHE DE CASTILLE,StopPoint:Node:1606161308,RATP,100100197:197,39611,Porte d'Orléans,Blanche de Castille
9949,StopPoint:59:3764010,100100197:197,27748,MASSY - OPERA-THEATRE,PETIT MASSY,StopPoint:Node:3569444126,RATP,100100197:197,27748,Massy - Opéra - Théâtre,Petit Massy
9950,StopPoint:59:3764011,100100197:197,22434,PORTE D'ORLEANS-METRO,PETIT MASSY,StopPoint:Node:1606174809,RATP,100100197:197,22434,Porte d'Orléans,Petit Massy
9952,StopPoint:59:3764012,100100197:197,36596,MASSY - OPERA-THEATRE,SAUSSAYE - MIRABEAU,StopPoint:Node:1606161323,RATP,100100197:197,36596,Massy - Opéra - Théâtre,Saussaye - Mirabeau
9953,StopPoint:59:3764091,100100197:197,8201,PORTE D'ORLEANS-METRO,FERNAND FENZY,StopPoint:Node:1606140517,RATP,100100197:197,8201,Porte d'Orléans,Fernand Fenzy
9954,StopPoint:59:3764092,100100197:197,22881,MASSY - OPERA-THEATRE,FERNAND FENZY,StopPoint:Node:1606140516,RATP,100100197:197,22881,Massy - Opéra - Théâtre,Fernand Fenzy
9955,StopPoint:59:3764093,100100197:197,8200,PORTE D'ORLEANS-METRO,MORTEAUX,StopPoint:Node:1606140512,RATP,100100197:197,8200,Porte d'Orléans,Morteaux
9956,StopPoint:59:3764094,100100197:197,22882,MASSY - OPERA-THEATRE,MORTEAUX,StopPoint:Node:1606140515,RATP,100100197:197,22882,Massy - Opéra - Théâtre,Morteaux
9957,StopPoint:59:4472931,100100197:197,35773,PORTE D'ORLEANS-METRO,AUGUSTE MOUNIE - DIVISION LECLERC,StopPoint:Node:5170020798,RATP,100100197:197,35773,Porte d'Orléans,Auguste Mounié - Division Leclerc
9958,StopPoint:59:4473006,100100197:197,29874,MASSY - OPERA-THEATRE,AUGUSTE MOUNIE - DIVISION LECLERC,StopPoint:Node:1606161285,RATP,100100197:197,29874,Massy - Opéra - Théâtre,Auguste Mounié - Division Leclerc
9959,StopPoint:59:4890594,100100197:197,29327,PORTE D'ORLEANS-METRO,CITE JARDINS,StopPoint:Node:5291652850,RATP,100100197:197,29327,Porte d'Orléans,Cité Jardins
9960,StopPoint:59:4890595,100100197:197,29328,PORTE D'ORLEANS-METRO,PONT ROYAL - RER,StopPoint:Node:3157000762,RATP,100100197:197,29328,Porte d'Orléans,Pont Royal - RER
9961,StopPoint:59:4890596,100100197:197,8209,PORTE D'ORLEANS-METRO,MARCEL BONNET,StopPoint:Node:5291652851,RATP,100100197:197,8209,Porte d'Orléans,Marcel Bonnet
9962,StopPoint:59:4890597,100100197:197,22868,PORTE D'ORLEANS-METRO,CARNOT - ARISTIDE BRIAND,StopPoint:Node:5291652852,RATP,100100197:197,22868,Porte d'Orléans,Carnot – Aristide Briand
9963,StopPoint:59:7275177,100100197:197,26868,PORTE D'ORLEANS-METRO,VACHE NOIRE,StopPoint:Node:979068071,RATP,100100197:197,26868,Porte d'Orléans,Vache Noire
9964,StopPoint:59:7275184,100100197:197,22897,MASSY - OPERA-THEATRE,PLACE DE LA RESISTANCE - CHARLES DE GAULLE,StopPoint:Node:2889084803,RATP,100100197:197,22897,Massy - Opéra - Théâtre,Place de la Résistance - Charles De Gaulle
9965,StopPoint:59:7275185,100100197:197,40337,PORTE D'ORLEANS-METRO,PLACE DE LA RESISTANCE - CHARLES DE GAULLE,StopPoint:Node:2343418561,RATP,100100197:197,40337,Porte d'Orléans,Place de la Résistance - Charles de Gaulle
9966,StopPoint:59:7275187,100100197:197,12649,PORTE D'ORLEANS-METRO,RUE DU 8 MAI 1945,StopPoint:Node:1606140490,RATP,100100197:197,12649,Porte d'Orléans,Rue du 8 Mai 1945
9967,StopPoint:59:7275188,100100197:197,9388,MASSY - OPERA-THEATRE,BOURG-LA-REINE RER,StopPoint:Node:1639320779,RATP,100100197:197,9388,Massy - Opéra - Théâtre,Bourg-la-Reine RER
9968,StopPoint:59:7275189,100100197:197,39614,MASSY - OPERA-THEATRE,PETIT CHAMBORD - LYCEE LAKANAL,StopPoint:Node:1606140476,RATP,100100197:197,39614,Massy - Opéra - Théâtre,Petit Chambord - Lycée Lakanal
9969,StopPoint:59:7275190,100100197:197,22899,PORTE D'ORLEANS-METRO,PETIT CHAMBORD - LYCEE LAKANAL,StopPoint:Node:5471115143,RATP,100100197:197,22899,Porte d'Orléans,Petit Chambord - Lycée Lakanal
9970,StopPoint:59:7275191,100100197:197,39615,MASSY - OPERA-THEATRE,LES COTTAGES,StopPoint:Node:1606140493,RATP,100100197:197,39615,Massy - Opéra - Théâtre,Les Cottages
9971,StopPoint:59:7275194,100100197:197,2284,MASSY - OPERA-THEATRE,NORMANDIE,StopPoint:Node:930361047,RATP,100100197:197,2284,Massy - Opéra - Théâtre,Normandie
9972,StopPoint:59:7275195,100100197:197,8199,PORTE D'ORLEANS-METRO,NORMANDIE,StopPoint:Node:930361051,RATP,100100197:197,8199,Porte d'Orléans,Normandie
9973,StopPoint:59:7275199,100100197:197,8208,PORTE D'ORLEANS-METRO,LES COTTAGES,StopPoint:Node:930358508,RATP,100100197:197,8208,Porte d'Orléans,Les Cottages
9974,StopPoint:59:7275205,100100197:197,8161,PORTE D'ORLEANS-METRO,GRANGE ORY,StopPoint:Node:979068173,RATP,100100197:197,8161,Porte d'Orléans,Grange Ory
9975,StopPoint:59:7275206,100100197:197,26976,PORTE D'ORLEANS-METRO,CROIX D'ARCUEIL,StopPoint:Node:979068134,RATP,100100197:197,26976,Porte d'Orléans,Croix d'Arcueil
9976,StopPoint:59:7275371,100100197:197,8202,PORTE D'ORLEANS-METRO,BIARRITZ,StopPoint:Node:1606161336,RATP,100100197:197,8202,Porte d'Orléans,Biarritz
9978,StopPoint:59:7275373,100100197:197,8205,PORTE D'ORLEANS-METRO,PERIGORD,StopPoint:Node:5301690349,RATP,100100197:197,8205,Porte d'Orléans,Périgord
9980,StopPoint:59:7275374,100100197:197,8204,MASSY - OPERA-THEATRE,PERIGORD,StopPoint:Node:5301690350,RATP,100100197:197,8204,Massy - Opéra - Théâtre,Périgord
9982,StopPoint:59:7275375,100100197:197,36595,PORTE D'ORLEANS-METRO,SAUSSAYE - MIRABEAU,StopPoint:Node:1606161332,RATP,100100197:197,36595,Porte d'Orléans,Saussaye - Mirabeau
9985,StopPoint:59:7275388,100100197:197,22883,PORTE D'ORLEANS-METRO,GENERAL DE GAULLE - CROIX DE BERNY,StopPoint:Node:930347097,RATP,100100197:197,22883,Porte d'Orléans,Général de Gaulle - Croix de Berny
9986,StopPoint:59:7275393,100100197:197,39419,MASSY - OPERA-THEATRE,LA FONTAINE,StopPoint:Node:2419001591,RATP,100100197:197,39419,Massy - Opéra - Théâtre,La Fontaine
9987,StopPoint:59:3619489,100100201:201,28177,DIDEROT - LA PLAGE,DIDEROT - LA PLAGE,StopPoint:Node:3493677032,RATP,100100201:201,28177,Diderot - La Plage (Champigny),Champigny–Diderot–La Plage
9990,StopPoint:59:4614371,100100207:207,36387,HOPITAL DE LA QUEUE-EN-BRIE,SQUARE DES ALLOBROGES,StopPoint:Node:1018521077,RATP,100100207:207,36387,Hôpital de la Queue en Brie,Square des Allobroges
9991,StopPoint:59:4614372,100100207:207,36415,HOPITAL DE LA QUEUE-EN-BRIE,COLLEGE LES PRUNAIS,StopPoint:Node:1029846131,RATP,100100207:207,36415,Hôpital de la Queue en Brie,Collège Les Prunais
9992,StopPoint:59:4614373,100100207:207,36411,HOPITAL DE LA QUEUE-EN-BRIE,LES STADES,StopPoint:Node:1041807372,RATP,100100207:207,36411,Hôpital de la Queue en Brie,Les Stades
9993,StopPoint:59:4614374,100100207:207,36416,HOPITAL DE LA QUEUE-EN-BRIE,AVENUE DE GAUMONT,StopPoint:Node:1015988112,RATP,100100207:207,36416,Hôpital de la Queue en Brie,Avenue de Gaumont
9994,StopPoint:59:4614375,100100207:207,36413,HOPITAL DE LA QUEUE-EN-BRIE,COURTS SILLONS,StopPoint:Node:1015988265,RATP,100100207:207,36413,Hôpital de la Queue en Brie,Courts Sillons
9995,StopPoint:59:4614376,100100207:207,40392,HOPITAL DE LA QUEUE-EN-BRIE,REPUBLIQUE,StopPoint:Node:1015988254,RATP,100100207:207,40392,Hôpital de la Queue en Brie,République
